TIME,CH1,CH2,CH3,CH4
3.00E-01,2.28,1.18,1.08,-1.58
3.00E-01,2.24,1.18,1.04,-1.58
3.00E-01,2.28,1.18,1.04,-1.58
3.00E-01,2.28,1.18,1.04,-1.54
3.00E-01,2.24,1.18,1.04,-1.58
3.00E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.28,1.18,1.04,-1.62
3.01E-01,2.28,1.18,1,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.62
3.01E-01,2.28,1.18,1.08,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.22,1.04,-1.58
3.01E-01,2.24,1.18,1,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.22,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.14,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.22,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.28,1.22,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.08,-1.54
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1,-1.54
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.24,1.22,1.04,-1.54
3.01E-01,2.24,1.18,1.08,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.22,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.22,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.28,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.08,-1.54
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.08,-1.58
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.22,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.54
3.01E-01,2.28,1.18,1.04,-1.54
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.24,1.18,1.04,-1.58
3.01E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.28,1.22,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.22,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.14,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.22,1,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.14,1.08,-1.54
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.08,-1.58
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.22,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.08,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.08,-1.58
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.24,1.14,1.04,-1.58
3.02E-01,2.28,1.18,1,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.08,-1.54
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.22,1.04,-1.58
3.02E-01,2.24,1.22,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.22,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1,-1.58
3.02E-01,2.24,1.18,1,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.22,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.28,1.22,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.22,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.28,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.24,1.18,1.04,-1.54
3.02E-01,2.24,1.18,1.04,-1.58
3.02E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.22,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1,-1.58
3.03E-01,2.28,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.28,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.22,1.04,-1.58
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.58
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.08,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.28,1.18,1.08,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.14,1,-1.54
3.03E-01,2.24,1.22,1.04,-1.54
3.03E-01,2.24,1.18,1,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.22,1,-1.54
3.03E-01,2.28,1.18,1.04,-1.58
3.03E-01,2.24,1.22,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.28,1.18,1.04,-1.58
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.22,1.08,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.22,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.22,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.5
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.22,1.04,-1.58
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1,-1.54
3.03E-01,2.28,1.18,1.04,-1.58
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.58
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.08,-1.54
3.03E-01,2.24,1.22,1.04,-1.58
3.03E-01,2.28,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.54
3.03E-01,2.24,1.18,1.04,-1.58
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.08,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.58
3.04E-01,2.28,1.18,1.04,-1.58
3.04E-01,2.28,1.18,1.04,-1.58
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.58
3.04E-01,2.28,1.18,1.04,-1.58
3.04E-01,2.24,1.18,1.04,-1.58
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.14,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.28,1.22,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.22,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.22,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.58
3.04E-01,2.28,1.14,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.58
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.58
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.22,1.04,-1.54
3.04E-01,2.24,1.18,1,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.5
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1,-1.58
3.04E-01,2.28,1.18,1,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.14,1.04,-1.58
3.04E-01,2.24,1.18,1,-1.54
3.04E-01,2.24,1.22,1,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.5
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.24,1.18,1.04,-1.54
3.04E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.5
3.05E-01,2.24,1.18,1.04,-1.5
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.22,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.08,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.08,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.5
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.08,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.5
3.05E-01,2.24,1.22,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.18,1,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.22,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.28,1.22,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
3.05E-01,2.24,1.22,1,-1.54
3.05E-01,2.28,1.18,1.04,-1.54
3.05E-01,2.24,1.18,1.04,-1.54
